username,scrobble_date,artist,track,album,insertion_date,genre
mafekrug,2023-10-21 20:20:03.000,Kali Uchis,Moonlight,Red Moon in Venus,2024-06-17 15:33:37.485,rnb
mafekrug,2023-10-21 20:20:03.000,Kali Uchis,Moonlight,Red Moon in Venus,2024-06-17 15:33:37.485,Neo-Soul
mafekrug,2023-10-21 20:20:03.000,Kali Uchis,Moonlight,Red Moon in Venus,2024-06-17 15:33:37.485,contemporary rnb
mafekrug,2023-10-21 20:20:03.000,Kali Uchis,Moonlight,Red Moon in Venus,2024-06-17 15:33:37.485,Psychedelic Soul
Hydraine,2020-07-02 21:23:19.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:30:02.571,pop
Hydraine,2020-07-02 21:23:19.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:30:02.571,rock
Hydraine,2020-07-02 21:23:19.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:30:02.571,folk
Hydraine,2020-07-02 21:23:19.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:30:02.571,singer-songwriter
Hydraine,2020-07-02 21:23:19.000,Niall Horan,Black and White,Heartbreak Weather,2024-06-17 15:30:02.571,pop rock
vicisnotonfire,2020-08-09 14:25:13.000,Black Eyed Peas,Pump It,Monkey Business,2024-06-17 15:53:30.360,Hip-Hop
vicisnotonfire,2020-08-09 14:25:13.000,Black Eyed Peas,Pump It,Monkey Business,2024-06-17 15:53:30.360,dance
vicisnotonfire,2020-08-09 14:25:13.000,Black Eyed Peas,Pump It,Monkey Business,2024-06-17 15:53:30.360,pop
vicisnotonfire,2020-08-09 14:25:13.000,Black Eyed Peas,Pump It,Monkey Business,2024-06-17 15:53:30.360,black eyed peas
vicisnotonfire,2020-08-09 14:25:13.000,Black Eyed Peas,Pump It,Monkey Business,2024-06-17 15:53:30.360,hip hop
rafinhaperry,2020-08-27 01:14:38.000,Katy Perry,Daisies (Acoustic),Daisies (Acoustic) - Single,2024-06-17 16:03:01.354,sad
rafinhaperry,2020-08-27 01:14:38.000,Katy Perry,Daisies (Acoustic),Daisies (Acoustic) - Single,2024-06-17 16:03:01.354,ballad 
rafinhaperry,2018-02-20 17:10:23.000,Katy Perry,Hackensack (Live),MTV Unplugged: Katy Perry,2024-06-17 16:07:26.440,cover
rafinhaperry,2018-02-20 17:10:23.000,Katy Perry,Hackensack (Live),MTV Unplugged: Katy Perry,2024-06-17 16:07:26.440,pop
rafinhaperry,2018-02-20 17:10:23.000,Katy Perry,Hackensack (Live),MTV Unplugged: Katy Perry,2024-06-17 16:07:26.440,female vocalists
rafinhaperry,2018-02-20 17:10:23.000,Katy Perry,Hackensack (Live),MTV Unplugged: Katy Perry,2024-06-17 16:07:26.440,katy perry
rafinhaperry,2018-02-20 17:10:23.000,Katy Perry,Hackensack (Live),MTV Unplugged: Katy Perry,2024-06-17 16:07:26.440,country
isaaflintz,2019-10-23 07:02:07.000,Dead Kennedys,Nazi Punks Fuck Off,"Plastic Surgery Disasters/In God We Trust, Inc.",2024-06-17 14:58:31.643,punk
isaaflintz,2019-10-23 07:02:07.000,Dead Kennedys,Nazi Punks Fuck Off,"Plastic Surgery Disasters/In God We Trust, Inc.",2024-06-17 14:58:31.643,hardcore punk
isaaflintz,2019-10-23 07:02:07.000,Dead Kennedys,Nazi Punks Fuck Off,"Plastic Surgery Disasters/In God We Trust, Inc.",2024-06-17 14:58:31.643,political
isaaflintz,2019-10-23 07:02:07.000,Dead Kennedys,Nazi Punks Fuck Off,"Plastic Surgery Disasters/In God We Trust, Inc.",2024-06-17 14:58:31.643,punk rock
isaaflintz,2019-10-23 07:02:07.000,Dead Kennedys,Nazi Punks Fuck Off,"Plastic Surgery Disasters/In God We Trust, Inc.",2024-06-17 14:58:31.643,hardcore
vicisnotonfire,2023-03-27 14:27:02.000,Kimya Dawson,Tire Swing,Remember That I Love You,2024-06-17 15:52:08.631,indie
vicisnotonfire,2023-03-27 14:27:02.000,Kimya Dawson,Tire Swing,Remember That I Love You,2024-06-17 15:52:08.631,juno
vicisnotonfire,2023-03-27 14:27:02.000,Kimya Dawson,Tire Swing,Remember That I Love You,2024-06-17 15:52:08.631,Soundtrack
vicisnotonfire,2023-03-27 14:27:02.000,Kimya Dawson,Tire Swing,Remember That I Love You,2024-06-17 15:52:08.631,folk
vicisnotonfire,2023-03-27 14:27:02.000,Kimya Dawson,Tire Swing,Remember That I Love You,2024-06-17 15:52:08.631,female vocalists
rafinhaperry,2023-06-15 22:22:20.000,Taylor Swift,long story short,evermore,2024-06-17 15:59:26.637,folk
rafinhaperry,2023-06-15 22:22:20.000,Taylor Swift,long story short,evermore,2024-06-17 15:59:26.637,indie pop
rafinhaperry,2023-06-15 22:22:20.000,Taylor Swift,long story short,evermore,2024-06-17 15:59:26.637,electropop
rafinhaperry,2023-06-15 22:22:20.000,Taylor Swift,long story short,evermore,2024-06-17 15:59:26.637,pop
rafinhaperry,2023-06-15 22:22:20.000,Taylor Swift,long story short,evermore,2024-06-17 15:59:26.637,alternative
Hydraine,2023-09-30 21:10:40.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 15:16:59.274,pop
Hydraine,2023-09-30 21:10:40.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 15:16:59.274,Hip-Hop
Hydraine,2023-09-30 21:10:40.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 15:16:59.274,electropop
Hydraine,2023-09-30 21:10:40.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 15:16:59.274,rap
Hydraine,2023-09-30 21:10:40.000,Taylor Swift,...Ready for It?,reputation,2024-06-17 15:16:59.274,overrated
pedrokuchpil,2021-07-25 15:50:13.000,Slayer,The Antichrist,Show No Mercy,2024-06-17 15:50:24.257,thrash metal
pedrokuchpil,2021-07-25 15:50:13.000,Slayer,The Antichrist,Show No Mercy,2024-06-17 15:50:24.257,metal
pedrokuchpil,2021-07-25 15:50:13.000,Slayer,The Antichrist,Show No Mercy,2024-06-17 15:50:24.257,Slayer
pedrokuchpil,2021-07-25 15:50:13.000,Slayer,The Antichrist,Show No Mercy,2024-06-17 15:50:24.257,heavy metal
pedrokuchpil,2021-07-25 15:50:13.000,Slayer,The Antichrist,Show No Mercy,2024-06-17 15:50:24.257,speed metal
marisalgueiro,2023-09-01 11:15:47.000,Khalid,Voicemail (feat. Kiana Ledé),Scenic Drive (The Tape),2024-06-17 13:05:10.954,soul
marisalgueiro,2023-09-01 11:15:47.000,Khalid,Voicemail (feat. Kiana Ledé),Scenic Drive (The Tape),2024-06-17 13:05:10.954,rnb
marisalgueiro,2023-09-01 11:15:47.000,Khalid,Voicemail (feat. Kiana Ledé),Scenic Drive (The Tape),2024-06-17 13:05:10.954,voicemail
marisalgueiro,2023-09-01 11:15:47.000,Khalid,Voicemail (feat. Kiana Ledé),Scenic Drive (The Tape),2024-06-17 13:05:10.954,Khalid
marisalgueiro,2023-09-01 11:15:47.000,Khalid,Voicemail (feat. Kiana Ledé),Scenic Drive (The Tape),2024-06-17 13:05:10.954,Kiana Lede
Hydraine,2021-11-25 16:41:48.000,Bruno Mars,Silk Sonic Intro,An Evening with Silk Sonic,2024-06-17 15:22:09.686,silk sonic
Hydraine,2021-11-25 16:41:48.000,Bruno Mars,Silk Sonic Intro,An Evening with Silk Sonic,2024-06-17 15:22:09.686,Smooth Soul
Hydraine,2021-11-25 16:41:48.000,Bruno Mars,Silk Sonic Intro,An Evening with Silk Sonic,2024-06-17 15:22:09.686,Psychedelic Soul
Hydraine,2021-11-25 16:41:48.000,Bruno Mars,Silk Sonic Intro,An Evening with Silk Sonic,2024-06-17 15:22:09.686,funk
Hydraine,2021-11-25 16:41:48.000,Bruno Mars,Silk Sonic Intro,An Evening with Silk Sonic,2024-06-17 15:22:09.686,spoken word
rafinhaperry,2019-08-16 20:05:23.000,Panic! at the Disco,The Ballad of Mona Lisa,Vices & Virtues (Deluxe Version),2024-06-17 16:04:24.557,alternative rock
rafinhaperry,2019-08-16 20:05:23.000,Panic! at the Disco,The Ballad of Mona Lisa,Vices & Virtues (Deluxe Version),2024-06-17 16:04:24.557,rock
rafinhaperry,2019-08-16 20:05:23.000,Panic! at the Disco,The Ballad of Mona Lisa,Vices & Virtues (Deluxe Version),2024-06-17 16:04:24.557,indie
rafinhaperry,2019-08-16 20:05:23.000,Panic! at the Disco,The Ballad of Mona Lisa,Vices & Virtues (Deluxe Version),2024-06-17 16:04:24.557,FUCKING AWESOME
rafinhaperry,2019-08-16 20:05:23.000,Panic! at the Disco,The Ballad of Mona Lisa,Vices & Virtues (Deluxe Version),2024-06-17 16:04:24.557,love at first listen
marisalgueiro,2020-11-30 15:07:58.000,BAEKHYUN,Psycho - Bonus Track,City Lights - The 1st Mini Album,2024-06-17 13:08:47.485,k-pop
marisalgueiro,2020-11-30 15:07:58.000,BAEKHYUN,Psycho - Bonus Track,City Lights - The 1st Mini Album,2024-06-17 13:08:47.485,the best
isaaflintz,2020-11-24 16:46:08.000,Rina Sawayama,Bad Friend,SAWAYAMA,2024-06-17 14:52:49.224,electropop
isaaflintz,2020-11-24 16:46:08.000,Rina Sawayama,Bad Friend,SAWAYAMA,2024-06-17 14:52:49.224,pop
isaaflintz,2020-11-24 16:46:08.000,Rina Sawayama,Bad Friend,SAWAYAMA,2024-06-17 14:52:49.224,contemporary rnb
isaaflintz,2020-11-24 16:46:08.000,Rina Sawayama,Bad Friend,SAWAYAMA,2024-06-17 14:52:49.224,alternative
isaaflintz,2020-11-24 16:46:08.000,Rina Sawayama,Bad Friend,SAWAYAMA,2024-06-17 14:52:49.224,synthpop
Luca1_2_3,2024-03-29 14:05:04.000,O Terno,66,66,2024-06-17 14:36:03.988,indie
Luca1_2_3,2024-03-29 14:05:04.000,O Terno,66,66,2024-06-17 14:36:03.988,rock
Luca1_2_3,2024-03-29 14:05:04.000,O Terno,66,66,2024-06-17 14:36:03.988,brasil
Luca1_2_3,2024-03-29 14:05:04.000,O Terno,66,66,2024-06-17 14:36:03.988,brazilian
Luca1_2_3,2024-03-29 14:05:04.000,O Terno,66,66,2024-06-17 14:36:03.988,2010s
luizabonazza,2023-06-24 14:44:47.000,NX Zero,Pedra Murano,Norte,2024-06-17 12:43:15.763,reggae
luizabonazza,2023-06-24 14:44:47.000,NX Zero,Pedra Murano,Norte,2024-06-17 12:43:15.763,indie rock
Hydraine,2020-12-09 17:55:51.000,Shawn Mendes,Señorita,Señorita,2024-06-17 15:28:45.656,pop
Hydraine,2020-12-09 17:55:51.000,Shawn Mendes,Señorita,Señorita,2024-06-17 15:28:45.656,latin
Hydraine,2020-12-09 17:55:51.000,Shawn Mendes,Señorita,Señorita,2024-06-17 15:28:45.656,latin pop
Hydraine,2020-12-09 17:55:51.000,Shawn Mendes,Señorita,Señorita,2024-06-17 15:28:45.656,2010s
Hydraine,2020-12-09 17:55:51.000,Shawn Mendes,Señorita,Señorita,2024-06-17 15:28:45.656,2019
pedrokuchpil,2021-07-23 20:40:36.000,Slayer,Hate Worldwide,World Painted Blood,2024-06-17 15:50:24.257,thrash metal
pedrokuchpil,2021-07-23 20:40:36.000,Slayer,Hate Worldwide,World Painted Blood,2024-06-17 15:50:24.257,metal
pedrokuchpil,2021-07-23 20:40:36.000,Slayer,Hate Worldwide,World Painted Blood,2024-06-17 15:50:24.257,Slayer
pedrokuchpil,2021-07-23 20:40:36.000,Slayer,Hate Worldwide,World Painted Blood,2024-06-17 15:50:24.257,speed metal
pedrokuchpil,2021-07-23 20:40:36.000,Slayer,Hate Worldwide,World Painted Blood,2024-06-17 15:50:24.257,thrash
rafinhaperry,2023-12-16 15:09:30.000,Beyoncé,COZY,RENAISSANCE,2024-06-17 15:57:46.638,rnb
rafinhaperry,2023-12-16 15:09:30.000,Beyoncé,COZY,RENAISSANCE,2024-06-17 15:57:46.638,deep house
rafinhaperry,2023-12-16 15:09:30.000,Beyoncé,COZY,RENAISSANCE,2024-06-17 15:57:46.638,House
rafinhaperry,2023-12-16 15:09:30.000,Beyoncé,COZY,RENAISSANCE,2024-06-17 15:57:46.638,2022
rafinhaperry,2023-12-16 15:09:30.000,Beyoncé,COZY,RENAISSANCE,2024-06-17 15:57:46.638,electronic
mbarretov2,2023-09-19 08:45:46.000,Quasimoto,Microphone Mathematics,The Unseen,2024-06-19 12:05:45.218,Hip-Hop
mbarretov2,2023-09-19 08:45:46.000,Quasimoto,Microphone Mathematics,The Unseen,2024-06-19 12:05:45.218,hip hop
mbarretov2,2023-09-19 08:45:46.000,Quasimoto,Microphone Mathematics,The Unseen,2024-06-19 12:05:45.218,underground hip hop
mbarretov2,2023-09-19 08:45:46.000,Quasimoto,Microphone Mathematics,The Unseen,2024-06-19 12:05:45.218,Jazz Hop
mbarretov2,2023-09-19 08:45:46.000,Quasimoto,Microphone Mathematics,The Unseen,2024-06-19 12:05:45.218,Stones throw
rafinhaperry,2017-08-24 23:43:49.000,Marina and the Diamonds,Radioactive,Electra Heart (Deluxe Video Version),2024-06-17 16:09:39.012,electronic
rafinhaperry,2017-08-24 23:43:49.000,Marina and the Diamonds,Radioactive,Electra Heart (Deluxe Video Version),2024-06-17 16:09:39.012,pop
rafinhaperry,2017-08-24 23:43:49.000,Marina and the Diamonds,Radioactive,Electra Heart (Deluxe Video Version),2024-06-17 16:09:39.012,dance
rafinhaperry,2017-08-24 23:43:49.000,Marina and the Diamonds,Radioactive,Electra Heart (Deluxe Video Version),2024-06-17 16:09:39.012,electropop
rafinhaperry,2017-08-24 23:43:49.000,Marina and the Diamonds,Radioactive,Electra Heart (Deluxe Video Version),2024-06-17 16:09:39.012,british
mateuslevisf,2019-05-03 18:54:47.000,IZ*ONE,Violeta,HEART*IZ,2024-06-17 15:14:01.445,k-pop
mateuslevisf,2019-05-03 18:54:47.000,IZ*ONE,Violeta,HEART*IZ,2024-06-17 15:14:01.445,tropical house
mateuslevisf,2019-05-03 18:54:47.000,IZ*ONE,Violeta,HEART*IZ,2024-06-17 15:14:01.445,dance-pop
mateuslevisf,2019-05-03 18:54:47.000,IZ*ONE,Violeta,HEART*IZ,2024-06-17 15:14:01.445,electronic
mateuslevisf,2019-05-03 18:54:47.000,IZ*ONE,Violeta,HEART*IZ,2024-06-17 15:14:01.445,pop
Luca1_2_3,2021-09-13 18:19:54.000,Haley Blais,small foreign faction,Small Foreign Faction,2024-06-17 14:40:03.782,folk
Luca1_2_3,2021-09-13 18:19:54.000,Haley Blais,small foreign faction,Small Foreign Faction,2024-06-17 14:40:03.782,singer-songwriter
Luca1_2_3,2021-09-13 18:19:54.000,Haley Blais,small foreign faction,Small Foreign Faction,2024-06-17 14:40:03.782,contemporary folk
Luca1_2_3,2021-09-13 18:19:54.000,Haley Blais,small foreign faction,Small Foreign Faction,2024-06-17 14:40:03.782,indie folk
Hydraine,2022-06-02 09:32:39.000,Michael Jackson,Billie Jean,Thriller 25 Super Deluxe Edition,2024-06-17 15:19:51.780,pop
Hydraine,2022-06-02 09:32:39.000,Michael Jackson,Billie Jean,Thriller 25 Super Deluxe Edition,2024-06-17 15:19:51.780,80s
Hydraine,2022-06-02 09:32:39.000,Michael Jackson,Billie Jean,Thriller 25 Super Deluxe Edition,2024-06-17 15:19:51.780,michael jackson
Hydraine,2022-06-02 09:32:39.000,Michael Jackson,Billie Jean,Thriller 25 Super Deluxe Edition,2024-06-17 15:19:51.780,dance
Hydraine,2022-06-02 09:32:39.000,Michael Jackson,Billie Jean,Thriller 25 Super Deluxe Edition,2024-06-17 15:19:51.780,Disco
pascgabs,2018-07-01 19:29:51.000,IDLES,Rachel Khoo,Brutalism,2024-06-17 15:44:58.665,post-punk
isaaflintz,2020-01-10 02:28:46.000,Daryl Hall & John Oates,Kiss On My List,The Essential Daryl Hall & John Oates,2024-06-17 14:57:26.408,1981
rmottafc,2023-10-13 17:31:20.000,Lil Uzi Vert,Dark Queen,Luv Is Rage 2,2024-06-17 12:51:04.767,Hip-Hop
rmottafc,2023-10-13 17:31:20.000,Lil Uzi Vert,Dark Queen,Luv Is Rage 2,2024-06-17 12:51:04.767,trap
rmottafc,2023-10-13 17:31:20.000,Lil Uzi Vert,Dark Queen,Luv Is Rage 2,2024-06-17 12:51:04.767,Lil Uzi Vert
rmottafc,2023-10-13 17:31:20.000,Lil Uzi Vert,Dark Queen,Luv Is Rage 2,2024-06-17 12:51:04.767,mom
rmottafc,2023-10-13 17:31:20.000,Lil Uzi Vert,Dark Queen,Luv Is Rage 2,2024-06-17 12:51:04.767,taylor swift
mateuslevisf,2019-07-04 10:40:46.000,MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2024-06-17 15:13:48.065,2010s
mateuslevisf,2019-07-04 10:40:46.000,MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2024-06-17 15:13:48.065,intricate melodic phrasing
mateuslevisf,2019-07-04 10:40:46.000,MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2024-06-17 15:13:48.065,extensive vamping
mateuslevisf,2019-07-04 10:40:46.000,MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2024-06-17 15:13:48.065,thru composed melodic style
mateuslevisf,2019-07-04 10:40:46.000,MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2024-06-17 15:13:48.065,melodic songwriting
KevinDoGraja,2023-10-25 20:53:05.000,XG,NEW DANCE,NEW DANCE,2024-06-17 12:45:19.225,pop
KevinDoGraja,2023-10-25 20:53:05.000,XG,NEW DANCE,NEW DANCE,2024-06-17 12:45:19.225,Awesome
KevinDoGraja,2023-10-25 20:53:05.000,XG,NEW DANCE,NEW DANCE,2024-06-17 12:45:19.225,Favorite
Daniel_Peq,2023-01-27 10:51:09.000,Zeca Pagodinho,Caviar,Deixa A Vida Me Levar,2024-06-17 15:03:43.527,samba
Daniel_Peq,2023-01-27 10:51:09.000,Zeca Pagodinho,Caviar,Deixa A Vida Me Levar,2024-06-17 15:03:43.527,Pagode
Daniel_Peq,2023-01-27 10:51:09.000,Zeca Pagodinho,Caviar,Deixa A Vida Me Levar,2024-06-17 15:03:43.527,brasil
Daniel_Peq,2023-01-27 10:51:09.000,Zeca Pagodinho,Caviar,Deixa A Vida Me Levar,2024-06-17 15:03:43.527,brazil
Daniel_Peq,2023-01-27 10:51:09.000,Zeca Pagodinho,Caviar,Deixa A Vida Me Levar,2024-06-17 15:03:43.527,Zeca Pagodinho
mateuslevisf,2019-04-17 06:06:24.000,BTS,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2024-06-17 15:14:07.374,bots
mateuslevisf,2019-04-17 06:06:24.000,BTS,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2024-06-17 15:14:07.374,k-pop
mateuslevisf,2019-04-17 06:06:24.000,BTS,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2024-06-17 15:14:07.374,pop
mateuslevisf,2019-04-17 06:06:24.000,BTS,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2024-06-17 15:14:07.374,Kpop
mateuslevisf,2019-04-17 06:06:24.000,BTS,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,2024-06-17 15:14:07.374,bts
isaaflintz,2023-04-29 13:26:05.000,Taylor Swift,Cruel Summer,Lover,2024-06-17 14:46:18.419,electropop
isaaflintz,2023-04-29 13:26:05.000,Taylor Swift,Cruel Summer,Lover,2024-06-17 14:46:18.419,synthpop
isaaflintz,2023-04-29 13:26:05.000,Taylor Swift,Cruel Summer,Lover,2024-06-17 14:46:18.419,pop
isaaflintz,2023-04-29 13:26:05.000,Taylor Swift,Cruel Summer,Lover,2024-06-17 14:46:18.419,synthwave
isaaflintz,2023-04-29 13:26:05.000,Taylor Swift,Cruel Summer,Lover,2024-06-17 14:46:18.419,overrated
pedrokuchpil,2021-07-18 14:07:34.000,Willow,4ever,lately i feel EVERYTHING,2024-06-17 15:50:26.507,rock
pedrokuchpil,2021-07-18 14:07:34.000,Willow,4ever,lately i feel EVERYTHING,2024-06-17 15:50:26.507,alternative
pedrokuchpil,2021-07-18 14:07:34.000,Willow,4ever,lately i feel EVERYTHING,2024-06-17 15:50:26.507,alternative rock
pedrokuchpil,2021-07-18 14:07:34.000,Willow,4ever,lately i feel EVERYTHING,2024-06-17 15:50:26.507,indie pop
pedrokuchpil,2021-07-18 14:07:34.000,Willow,4ever,lately i feel EVERYTHING,2024-06-17 15:50:26.507,indie rock
isaaflintz,2022-05-27 21:17:40.000,Allie X,Life of the Party,Cape God,2024-06-17 14:47:44.572,electropop
isaaflintz,2022-05-27 21:17:40.000,Allie X,Life of the Party,Cape God,2024-06-17 14:47:44.572,pop
isaaflintz,2022-05-27 21:17:40.000,Allie X,Life of the Party,Cape God,2024-06-17 14:47:44.572,dance-pop
isaaflintz,2022-05-27 21:17:40.000,Allie X,Life of the Party,Cape God,2024-06-17 14:47:44.572,synthpop
isaaflintz,2022-05-27 21:17:40.000,Allie X,Life of the Party,Cape God,2024-06-17 14:47:44.572,handclaps
isaaflintz,2023-08-15 18:46:40.000,Taylor Swift,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),2024-06-17 14:45:39.855,country
isaaflintz,2023-08-15 18:46:40.000,Taylor Swift,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),2024-06-17 14:45:39.855,country pop
isaaflintz,2023-08-15 18:46:40.000,Taylor Swift,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),2024-06-17 14:45:39.855,overrated
isaaflintz,2023-08-15 18:46:40.000,Taylor Swift,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),2024-06-17 14:45:39.855,power pop
isaaflintz,2023-08-15 18:46:40.000,Taylor Swift,You Belong with Me (Taylor’s Version),Fearless (Taylor's Version),2024-06-17 14:45:39.855,pop rock
Hydraine,2023-11-22 16:56:20.000,Coldplay,Clocks,A Rush of Blood to the Head,2024-06-17 15:16:50.475,rock
Hydraine,2023-11-22 16:56:20.000,Coldplay,Clocks,A Rush of Blood to the Head,2024-06-17 15:16:50.475,Coldplay
Hydraine,2023-11-22 16:56:20.000,Coldplay,Clocks,A Rush of Blood to the Head,2024-06-17 15:16:50.475,alternative
Hydraine,2023-11-22 16:56:20.000,Coldplay,Clocks,A Rush of Blood to the Head,2024-06-17 15:16:50.475,britpop
